Image ID,Image class
9712,Centromere
9713,Centromere
9714,Centromere
9715,Centromere
9716,Centromere
9717,Centromere
9718,Centromere
9719,Centromere
9720,Centromere
9721,Centromere
9722,Centromere
9723,Centromere
9724,Centromere
9725,Centromere
9726,Centromere
9727,Centromere
9728,Centromere
9729,Centromere
9730,Centromere
9731,Centromere
9732,Centromere
9733,Centromere
9734,Centromere
9735,Centromere
9736,Centromere
9737,Centromere
9738,Centromere
9739,Centromere
9740,Centromere
9741,Centromere
9742,Centromere
9743,Centromere
9744,Centromere
9745,Centromere
9746,Centromere
9747,Centromere
9748,Centromere
9749,Centromere
9750,Centromere
9751,Centromere
9752,Centromere
9753,Centromere
9754,Centromere
9755,Centromere
9756,Centromere
9757,Centromere
9758,Centromere
9759,Centromere
9760,Centromere
9761,Centromere
9762,Centromere
9763,Centromere
9764,Centromere
9765,Centromere
9766,Centromere
9767,Centromere
9768,Centromere
9769,Centromere
9770,Centromere
9771,Centromere
9772,Centromere
9773,Centromere
9774,Centromere
9775,Centromere
9776,Centromere
9777,Centromere
9778,Centromere
9779,Centromere
9780,Centromere
9781,Centromere
9782,Centromere
9783,Centromere
9784,Centromere
9785,Centromere
9786,Centromere
9787,Centromere
9788,Centromere
9789,Centromere
9790,Centromere
9791,Centromere
9792,Centromere
9793,Centromere
9794,Centromere
9795,Centromere
9796,Centromere
9797,Centromere
9798,Centromere
9799,Centromere
9800,Centromere
9801,Centromere
9802,Centromere
9803,Centromere
9804,Centromere
9805,Centromere
9806,Centromere
9807,Centromere
9808,Centromere
9809,Centromere
9810,Centromere
9811,Centromere
9812,Centromere
9813,Centromere
9814,Centromere
9815,Centromere
9816,Centromere
9817,Centromere
9818,Centromere
9819,Centromere
9820,Centromere
9821,Centromere
9822,Centromere
9823,Centromere
9824,Centromere
9825,Centromere
9826,Centromere
9827,Centromere
9828,Centromere
9829,Centromere
9830,Centromere
9831,Centromere
9832,Centromere
9833,Centromere
9834,Centromere
9835,Centromere
9836,Centromere
9837,Centromere
9838,Centromere
9839,Centromere
9840,Centromere
9841,Centromere
9842,Centromere
9843,Centromere
9844,Centromere
9845,Centromere
9846,Centromere
9847,Centromere
9848,Centromere
9849,Centromere
9850,Centromere
9851,Centromere
9852,Centromere
9853,Centromere
9854,Centromere
9855,Centromere
9856,Centromere
9857,Centromere
9858,Centromere
9859,Centromere
9860,Centromere
9861,Centromere
9862,Centromere
9863,Centromere
9864,Centromere
9865,Centromere
9866,Centromere
9867,Centromere
9868,Centromere
9869,Centromere
9870,Centromere
9871,Centromere
9872,Centromere
9873,Centromere
9874,Centromere
9875,Centromere
9876,Centromere
9877,Centromere
9878,Centromere
9879,Centromere
9880,Centromere
9881,Centromere
9882,Centromere
9883,Centromere
9884,Centromere
9885,Centromere
9886,Centromere
9887,Centromere
9888,Centromere
9889,Centromere
9890,Centromere
9891,Centromere
9892,Centromere
9893,Centromere
9894,Centromere
9895,Centromere
9896,Centromere
9897,Centromere
9898,Centromere
9899,Centromere
9900,Centromere
9901,Centromere
9902,Centromere
9903,Centromere
9904,Centromere
9905,Centromere
9906,Centromere
9907,Centromere
9908,Centromere
9909,Centromere
9910,Centromere
9911,Centromere
9912,Centromere
9913,Centromere
9914,Centromere
9915,Centromere
9916,Centromere
9917,Centromere
9918,Centromere
9919,Centromere
9920,Centromere
9921,Centromere
9922,Centromere
9923,Centromere
9924,Centromere
9925,Centromere
9926,Centromere
9927,Centromere
9928,Centromere
9929,Centromere
9930,Centromere
9931,Centromere
9932,Centromere
9933,Centromere
9934,Centromere
9935,Centromere
9936,Centromere
9937,Centromere
9938,Centromere
9939,Centromere
9940,Centromere
9941,Centromere
9942,Centromere
9943,Centromere
9944,Centromere
9945,Centromere
9946,Centromere
9947,Centromere
9948,Centromere
9949,Centromere
9950,Centromere
9951,Centromere
9952,Centromere
9953,Centromere
9954,Centromere
9955,Centromere
9956,Centromere
9957,Centromere
9958,Centromere
9959,Centromere
9960,Centromere
9961,Centromere
9962,Centromere
9963,Centromere
9964,Centromere
9965,Centromere
9966,Centromere
9967,Centromere
9968,Centromere
9969,Centromere
9970,Centromere
9971,Centromere
9972,Centromere
9973,Centromere
9974,Centromere
9975,Centromere
9976,Centromere
9977,Centromere
9978,Centromere
9979,Centromere
9980,Centromere
9981,Centromere
9982,Centromere
9983,Centromere
9984,Centromere
9985,Centromere
9986,Centromere
9987,Centromere
9988,Centromere
9989,Centromere
9990,Centromere
9991,Centromere
9992,Centromere
9993,Centromere
9994,Centromere
9995,Centromere
9996,Centromere
9997,Centromere
9998,Centromere
9999,Centromere
10000,Centromere
10001,Centromere
10002,Centromere
10003,Centromere
10004,Centromere
10005,Centromere
10006,Centromere
10007,Centromere
10008,Centromere
10009,Centromere
10010,Centromere
10011,Centromere
10012,Centromere
10013,Centromere
10014,Centromere
10015,Centromere
10016,Centromere
10017,Centromere
10018,Centromere
10019,Centromere
10020,Centromere
10021,Centromere
10022,Centromere
10023,Centromere
10024,Centromere
10025,Centromere
10026,Centromere
10027,Centromere
10028,Centromere
10029,Centromere
10030,Centromere
10031,Centromere
10032,Centromere
10033,Centromere
10034,Centromere
10035,Centromere
10036,Centromere
10037,Centromere
10038,Centromere
10039,Centromere
10040,Centromere
10041,Centromere
10042,Centromere
10043,Centromere
10044,Centromere
10045,Centromere
10046,Centromere
10047,Centromere
10048,Centromere
10049,Centromere
10050,Centromere
10051,Centromere
10052,Centromere
10053,Centromere
10054,Centromere
10055,Centromere
10056,Centromere
10057,Centromere
10058,Centromere
10059,Centromere
10060,Centromere
10061,Centromere
10062,Centromere
10063,Centromere
10064,Centromere
10065,Centromere
10066,Centromere
10067,Centromere
10068,Centromere
10069,Centromere
10070,Centromere
10071,Centromere
10072,Centromere
10073,Centromere
10074,Centromere
10075,Centromere
10076,Centromere
10077,Centromere
10078,Centromere
10079,Centromere
10080,Centromere
10081,Centromere
10082,Centromere
10083,Centromere
10084,Centromere
10085,Centromere
10086,Centromere
10087,Centromere
10088,Centromere
10089,Centromere
10090,Centromere
10091,Centromere
10092,Centromere
10093,Centromere
10094,Centromere
10095,Centromere
10096,Centromere
10097,Centromere
10098,Centromere
10099,Centromere
10100,Centromere
10101,Centromere
10102,Centromere
10103,Centromere
10104,Centromere
10105,Centromere
10106,Centromere
10107,Centromere
10108,Centromere
10109,Centromere
10110,Centromere
10111,Centromere
10112,Centromere
10113,Centromere
10114,Centromere
10115,Centromere
10116,Centromere
10117,Centromere
10118,Centromere
10119,Centromere
10120,Centromere
10121,Centromere
10122,Centromere
10123,Centromere
10124,Centromere
10125,Centromere
10126,Centromere
10127,Centromere
10128,Centromere
10129,Centromere
10130,Centromere
10131,Centromere
10132,Centromere
10133,Centromere
10134,Centromere
10135,Centromere
10136,Centromere
10137,Centromere
10138,Centromere
10139,Centromere
10140,Centromere
10141,Centromere
10142,Centromere
10143,Centromere
10144,Centromere
10145,Centromere
10146,Centromere
10147,Centromere
10148,Centromere
10149,Centromere
10150,Centromere
10151,Centromere
10152,Centromere
10153,Centromere
10154,Centromere
10155,Centromere
10156,Centromere
10157,Centromere
10158,Centromere
10159,Centromere
10160,Centromere
10161,Centromere
10162,Centromere
10163,Centromere
10164,Centromere
10165,Centromere
10166,Centromere
10167,Centromere
10168,Centromere
10169,Centromere
10170,Centromere
10171,Centromere
10172,Centromere
10173,Centromere
10174,Centromere
10175,Centromere
10176,Centromere
10177,Centromere
10178,Centromere
10179,Centromere
10180,Centromere
10181,Centromere
10182,Centromere
10183,Centromere
10184,Centromere
10185,Centromere
10186,Centromere
10187,Centromere
10188,Centromere
10189,Centromere
10190,Centromere
10191,Centromere
10192,Centromere
10193,Centromere
10194,Centromere
10195,Centromere
10196,Centromere
10197,Centromere
10198,Centromere
10199,Centromere
10200,Centromere
10201,Centromere
10202,Centromere
10203,Centromere
10204,Centromere
10205,Centromere
10206,Centromere
10207,Centromere
10208,Centromere
10209,Centromere
10210,Centromere
10211,Centromere
10212,Centromere
10213,Centromere
10214,Centromere
10215,Centromere
10216,Centromere
10217,Centromere
10218,Centromere
10219,Centromere
10220,Centromere
10221,Centromere
10222,Centromere
10223,Centromere
10224,Centromere
10225,Centromere
10226,Centromere
10227,Centromere
10228,Centromere
10229,Centromere
10230,Centromere
10231,Centromere
10232,Centromere
10233,Centromere
10234,Centromere
10235,Centromere
10236,Centromere
10237,Centromere
10238,Centromere
10239,Centromere
10240,Centromere
10241,Centromere
10242,Centromere
10243,Centromere
10244,Centromere
10245,Centromere
10246,Centromere
10247,Centromere
10248,Centromere
10249,Centromere
10250,Centromere
10251,Centromere
10252,Centromere
10253,Centromere
10254,Centromere
10255,Centromere
10256,Centromere
10257,Centromere
10258,Centromere
10259,Centromere
10260,Centromere
10261,Centromere
10262,Centromere
10263,Centromere
10264,Centromere
10265,Centromere
10266,Centromere
10267,Centromere
10268,Centromere
10269,Centromere
10270,Centromere
10271,Centromere
10272,Centromere
10273,Centromere
10274,Centromere
10275,Centromere
10276,Centromere
10277,Centromere
10278,Centromere
10279,Centromere
10280,Centromere
10281,Centromere
10282,Centromere
10283,Centromere
10284,Centromere
10285,Centromere
10286,Centromere
10287,Centromere
10288,Centromere
10289,Centromere
10290,Centromere
10291,Centromere
10292,Centromere
10293,Centromere
10294,Centromere
10295,Centromere
10296,Centromere
10297,Centromere
10298,Centromere
10299,Centromere
10300,Centromere
10301,Centromere
10302,Centromere
10303,Centromere
10304,Centromere
10305,Centromere
10306,Centromere
10307,Centromere
10308,Centromere
10309,Centromere
10310,Centromere
10311,Centromere
10312,Centromere
10313,Centromere
10314,Centromere
10315,Centromere
10316,Centromere
10317,Centromere
10318,Centromere
10319,Centromere
10320,Centromere
10321,Centromere
10322,Centromere
10323,Centromere
10324,Centromere
10325,Centromere
10326,Centromere
10327,Centromere
10328,Centromere
10329,Centromere
10330,Centromere
10331,Centromere
10332,Centromere
10333,Centromere
10334,Centromere
10335,Centromere
10336,Centromere
10337,Centromere
10338,Centromere
10339,Centromere
10340,Centromere
10341,Centromere
10342,Centromere
10343,Centromere
10344,Centromere
10345,Centromere
10346,Centromere
10347,Centromere
10348,Centromere
10349,Centromere
10350,Centromere
10351,Centromere
10352,Centromere
10353,Centromere
10354,Centromere
10355,Centromere
10356,Centromere
10357,Centromere
10358,Centromere
10359,Centromere
10360,Centromere
10361,Centromere
10362,Centromere
10363,Centromere
10364,Centromere
10365,Centromere
10366,Centromere
10367,Centromere
10368,Centromere
10369,Centromere
10370,Centromere
10371,Centromere
10372,Centromere
10373,Centromere
10374,Centromere
10375,Centromere
10376,Centromere
10377,Centromere
10378,Centromere
10379,Centromere
10380,Centromere
10381,Centromere
10382,Centromere
10383,Centromere
10384,Centromere
10385,Centromere
10386,Centromere
10387,Centromere
10388,Centromere
10389,Centromere
10390,Centromere
10391,Centromere
10392,Centromere
10393,Centromere
10394,Centromere
10395,Centromere
10396,Centromere
10397,Centromere
10398,Centromere
10399,Centromere
10400,Centromere
10401,Centromere
10402,Centromere
10403,Centromere
10404,Centromere
10405,Centromere
10406,Centromere
10407,Centromere
10408,Centromere
10409,Centromere
10410,Centromere
10411,Centromere
10412,Centromere
10413,Centromere
10414,Centromere
10415,Centromere
10416,Centromere
10417,Centromere
10418,Centromere
10419,Centromere
10420,Centromere
10421,Centromere
10422,Centromere
10423,Centromere
10424,Centromere
10425,Centromere
10426,Centromere
10427,Centromere
10428,Centromere
10429,Centromere
10430,Centromere
10431,Centromere
10432,Centromere
10433,Centromere
10434,Centromere
10435,Centromere
10436,Centromere
10437,Centromere
10438,Centromere
10439,Centromere
10440,Centromere
10441,Centromere
10442,Centromere
10443,Centromere
10444,Centromere
10445,Centromere
10446,Centromere
10447,Centromere
10448,Centromere
10449,Centromere
10450,Centromere
10451,Centromere
10452,Centromere
10453,Centromere
10454,Centromere
10455,Centromere
10456,Centromere
10457,Centromere
10458,Centromere
10459,Centromere
10460,Centromere
10461,Centromere
10462,Centromere
10463,Centromere
10464,Centromere
10465,Centromere
10466,Centromere
10467,Centromere
10468,Centromere
10469,Centromere
10470,Centromere
10471,Centromere
10472,Centromere
10473,Centromere
10474,Centromere
10475,Centromere
10476,Centromere
10477,Centromere
10478,Centromere
10479,Centromere
10480,Centromere
10481,Centromere
10482,Centromere
10483,Centromere
10484,Centromere
10485,Centromere
10486,Centromere
10487,Centromere
10488,Centromere
10489,Centromere
10490,Centromere
10491,Centromere
10492,Centromere
10493,Centromere
10494,Centromere
10495,Centromere
10496,Centromere
10497,Centromere
10498,Centromere
10499,Centromere
10500,Centromere
10501,Centromere
10502,Centromere
10503,Centromere
10504,Centromere
10505,Centromere
10506,Centromere
10507,Centromere
10508,Centromere
10509,Centromere
10510,Centromere
10511,Centromere
10512,Centromere
10513,Centromere
10514,Centromere
10515,Centromere
10516,Centromere
10517,Centromere
10518,Centromere
10519,Centromere
10520,Centromere
10521,Centromere
10522,Centromere
10523,Centromere
10524,Centromere
10525,Centromere
10526,Centromere
10527,Centromere
10528,Centromere
10529,Centromere
10530,Centromere
10531,Centromere
10532,Centromere
10533,Centromere
10534,Centromere
10535,Centromere
10536,Centromere
10537,Centromere
10538,Centromere
10539,Centromere
10540,Centromere
10541,Centromere
10542,Centromere
10543,Centromere
10544,Centromere
10545,Centromere
10546,Centromere
10547,Centromere
10548,Centromere
10549,Centromere
10550,Centromere
10551,Centromere
10552,Centromere
10553,Centromere
10554,Centromere
10555,Centromere
10556,Centromere
10557,Centromere
10558,Centromere
10559,Centromere
10560,Centromere
10561,Centromere
10562,Centromere
10563,Centromere
10564,Centromere
10565,Centromere
10566,Centromere
10567,Centromere
10568,Centromere
10569,Centromere
10570,Centromere
10571,Centromere
10572,Centromere
10573,Centromere
10574,Centromere
10575,Centromere
10576,Centromere
10577,Centromere
10578,Centromere
10579,Centromere
10580,Centromere
10581,Centromere
10582,Centromere
10583,Centromere
10584,Centromere
10585,Centromere
10586,Centromere
10587,Centromere
10588,Centromere
10589,Centromere
10590,Centromere
10591,Centromere
10592,Centromere
10593,Centromere
10594,Centromere
10595,Centromere
10596,Centromere
10597,Centromere
10598,Centromere
10599,Centromere
10600,Centromere
10601,Centromere
10602,Centromere
10603,Centromere
10604,Centromere
10605,Centromere
10606,Centromere
10607,Centromere
10608,Centromere
10609,Centromere
10610,Centromere
10611,Centromere
10612,Centromere
10613,Centromere
10614,Centromere
10615,Centromere
10616,Centromere
10617,Centromere
10618,Centromere
10619,Centromere
10620,Centromere
10621,Centromere
10622,Centromere
10623,Centromere
10624,Centromere
10625,Centromere
10626,Centromere
10627,Centromere
10628,Centromere
10629,Centromere
10630,Centromere
10631,Centromere
10632,Centromere
10633,Centromere
10634,Centromere
10635,Centromere
10636,Centromere
10637,Centromere
10638,Centromere
10639,Centromere
10640,Centromere
10641,Centromere
10642,Centromere
10643,Centromere
10644,Centromere
10645,Centromere
10646,Centromere
10647,Centromere
10648,Centromere
10649,Centromere
10650,Centromere
10651,Centromere
10652,Centromere
10653,Centromere
10654,Centromere
10655,Centromere
10656,Centromere
10657,Centromere
10658,Centromere
10659,Centromere
10660,Centromere
10661,Centromere
10662,Centromere
10663,Centromere
10664,Centromere
10665,NuMem
10666,NuMem
10667,NuMem
10668,NuMem
10669,NuMem
10670,NuMem
10671,NuMem
10672,NuMem
10673,NuMem
10674,NuMem
10675,NuMem
10676,NuMem
10677,NuMem
10678,NuMem
10679,NuMem
10680,NuMem
10681,NuMem
10682,NuMem
10683,NuMem
10684,NuMem
10685,NuMem
10686,NuMem
10687,NuMem
10688,NuMem
10689,NuMem
10690,NuMem
10691,NuMem
10692,NuMem
10693,NuMem
10694,NuMem
10695,NuMem
10696,NuMem
10697,NuMem
10698,NuMem
10699,NuMem
10700,NuMem
10701,NuMem
10702,NuMem
10703,NuMem
10704,NuMem
10705,NuMem
10706,NuMem
10707,NuMem
10708,NuMem
10709,NuMem
10710,NuMem
10711,NuMem
10712,NuMem
10713,NuMem
10714,NuMem
10715,NuMem
10716,NuMem
10717,NuMem
10718,NuMem
10719,NuMem
10720,NuMem
10721,NuMem
10722,NuMem
10723,NuMem
10724,NuMem
10725,NuMem
10726,NuMem
10727,NuMem
10728,NuMem
10729,NuMem
10730,NuMem
10731,NuMem
10732,NuMem
10733,NuMem
10734,NuMem
10735,NuMem
10736,NuMem
10737,NuMem
10738,NuMem
10739,NuMem
10740,NuMem
10741,NuMem
10742,NuMem
10743,NuMem
10744,NuMem
10745,NuMem
10746,NuMem
10747,NuMem
10748,NuMem
10749,NuMem
10750,NuMem
10751,NuMem
10752,NuMem
10753,NuMem
10754,NuMem
10755,NuMem
10756,NuMem
10757,NuMem
10758,NuMem
10759,NuMem
10760,NuMem
10761,NuMem
10762,NuMem
10763,NuMem
10764,NuMem
10765,NuMem
10766,NuMem
10767,NuMem
10768,NuMem
10769,NuMem
10770,NuMem
10771,NuMem
10772,NuMem
10773,NuMem
10774,NuMem
10775,NuMem
10776,NuMem
10777,NuMem
10778,NuMem
10779,NuMem
10780,NuMem
10781,NuMem
10782,NuMem
10783,NuMem
10784,NuMem
10785,NuMem
10786,NuMem
10787,NuMem
10788,NuMem
10789,NuMem
10790,NuMem
10791,NuMem
10792,NuMem
10793,NuMem
10794,NuMem
10795,NuMem
10796,NuMem
10797,NuMem
10798,NuMem
10799,NuMem
10800,NuMem
10801,NuMem
10802,NuMem
10803,NuMem
10804,NuMem
10805,NuMem
10806,NuMem
10807,NuMem
10808,NuMem
10809,NuMem
10810,NuMem
10811,NuMem
10812,NuMem
10813,NuMem
10814,NuMem
10815,NuMem
10816,NuMem
10817,NuMem
10818,NuMem
10819,NuMem
10820,NuMem
10821,NuMem
10822,NuMem
10823,NuMem
10824,NuMem
10825,NuMem
10826,NuMem
10827,NuMem
10828,NuMem
10829,NuMem
10830,NuMem
10831,NuMem
10832,NuMem
10833,NuMem
10834,NuMem
10835,NuMem
10836,NuMem
10837,NuMem
10838,NuMem
10839,NuMem
10840,NuMem
10841,NuMem
10842,NuMem
10843,NuMem
10844,NuMem
10845,NuMem
10846,NuMem
10847,NuMem
10848,NuMem
10849,NuMem
10850,NuMem
10851,NuMem
10852,NuMem
10853,NuMem
10854,NuMem
10855,NuMem
10856,NuMem
10857,NuMem
10858,NuMem
10859,NuMem
10860,NuMem
10861,NuMem
10862,NuMem
10863,NuMem
10864,NuMem
10865,NuMem
10866,NuMem
10867,NuMem
10868,NuMem
10869,NuMem
10870,NuMem
10871,NuMem
10872,NuMem
10873,NuMem
10874,NuMem
10875,NuMem
10876,NuMem
10877,NuMem
10878,NuMem
10879,NuMem
10880,NuMem
10881,NuMem
10882,NuMem
10883,NuMem
10884,NuMem
10885,NuMem
10886,NuMem
10887,NuMem
10888,NuMem
10889,NuMem
10890,NuMem
10891,NuMem
10892,NuMem
10893,NuMem
10894,NuMem
10895,NuMem
10896,NuMem
10897,NuMem
10898,NuMem
10899,NuMem
10900,NuMem
10901,NuMem
10902,NuMem
10903,NuMem
10904,NuMem
10905,NuMem
10906,NuMem
10907,NuMem
10908,NuMem
10909,NuMem
10910,NuMem
10911,NuMem
10912,NuMem
10913,NuMem
10914,NuMem
10915,NuMem
10916,NuMem
10917,NuMem
10918,NuMem
10919,NuMem
10920,NuMem
10921,NuMem
10922,NuMem
10923,NuMem
10924,NuMem
10925,NuMem
10926,NuMem
10927,NuMem
10928,NuMem
10929,NuMem
10930,NuMem
10931,NuMem
10932,NuMem
10933,NuMem
10934,NuMem
10935,NuMem
10936,NuMem
10937,NuMem
10938,NuMem
10939,NuMem
10940,NuMem
10941,NuMem
10942,NuMem
10943,NuMem
10944,NuMem
10945,NuMem
10946,NuMem
10947,NuMem
10948,NuMem
10949,NuMem
10950,NuMem
10951,NuMem
10952,NuMem
10953,NuMem
10954,NuMem
10955,NuMem
10956,NuMem
10957,NuMem
10958,NuMem
10959,NuMem
10960,NuMem
10961,NuMem
10962,NuMem
10963,NuMem
10964,NuMem
10965,NuMem
10966,NuMem
10967,NuMem
10968,NuMem
10969,NuMem
10970,NuMem
10971,NuMem
10972,NuMem
10973,NuMem
10974,NuMem
10975,NuMem
10976,NuMem
10977,NuMem
10978,NuMem
10979,NuMem
10980,NuMem
10981,NuMem
10982,NuMem
10983,NuMem
10984,NuMem
10985,NuMem
10986,NuMem
10987,NuMem
10988,NuMem
10989,NuMem
10990,NuMem
10991,NuMem
10992,NuMem
10993,NuMem
10994,NuMem
10995,NuMem
10996,NuMem
10997,NuMem
10998,NuMem
10999,NuMem
11000,NuMem
11001,NuMem
11002,NuMem
11003,NuMem
11004,NuMem
11005,NuMem
11006,NuMem
11007,NuMem
11008,NuMem
11009,NuMem
11010,NuMem
11011,NuMem
11012,NuMem
11013,NuMem
11014,NuMem
11015,NuMem
11016,NuMem
11017,NuMem
11018,NuMem
11019,NuMem
11020,NuMem
11021,NuMem
11022,NuMem
11023,NuMem
11024,NuMem
11025,NuMem
11026,NuMem
11027,NuMem
11028,NuMem
11029,NuMem
11030,NuMem
11031,NuMem
11032,NuMem
11033,NuMem
11034,NuMem
11035,NuMem
11036,NuMem
11037,NuMem
11038,NuMem
11039,NuMem
11040,NuMem
11041,NuMem
11042,NuMem
11043,NuMem
11044,NuMem
11045,NuMem
11046,NuMem
11047,NuMem
11048,NuMem
11049,NuMem
11050,NuMem
11051,NuMem
11052,NuMem
11053,NuMem
11054,NuMem
11055,NuMem
11056,NuMem
11057,NuMem
11058,NuMem
11059,NuMem
11060,NuMem
11061,NuMem
11062,NuMem
11063,NuMem
11064,NuMem
11065,NuMem
11066,NuMem
11067,NuMem
11068,NuMem
11069,NuMem
11070,NuMem
11071,NuMem
11072,NuMem
11073,NuMem
11074,NuMem
11075,NuMem
11076,NuMem
11077,NuMem
11078,NuMem
11079,NuMem
11080,NuMem
11081,NuMem
11082,NuMem
11083,NuMem
11084,NuMem
11085,NuMem
11086,NuMem
11087,NuMem
11088,NuMem
11089,NuMem
11090,NuMem
11091,NuMem
11092,NuMem
11093,NuMem
11094,NuMem
11095,NuMem
11096,NuMem
11097,NuMem
11098,NuMem
11099,NuMem
11100,NuMem
11101,NuMem
11102,NuMem
11103,NuMem
11104,NuMem
11105,NuMem
11106,NuMem
11107,NuMem
11108,NuMem
11109,NuMem
11110,NuMem
11111,NuMem
11112,NuMem
11113,NuMem
11114,NuMem
11115,NuMem
11116,NuMem
11117,NuMem
11118,NuMem
11119,NuMem
11120,NuMem
11121,NuMem
11122,NuMem
11123,NuMem
11124,NuMem
11125,NuMem
11126,NuMem
11127,NuMem
11128,NuMem
11129,NuMem
11130,NuMem
11131,NuMem
11132,NuMem
11133,NuMem
11134,NuMem
11135,NuMem
11136,NuMem
11137,NuMem
11138,NuMem
11139,NuMem
11140,NuMem
11141,NuMem
11142,NuMem
11143,NuMem
11144,NuMem
11145,NuMem
11146,NuMem
11147,NuMem
11148,NuMem
11149,NuMem
11150,NuMem
11151,NuMem
11152,NuMem
11153,NuMem
11154,NuMem
11155,NuMem
11156,NuMem
11157,NuMem
11158,NuMem
11159,NuMem
11160,NuMem
11161,NuMem
11162,NuMem
11163,NuMem
11164,NuMem
11165,NuMem
11166,NuMem
11167,NuMem
11168,NuMem
11169,NuMem
11170,NuMem
11171,NuMem
11172,NuMem
11173,NuMem
11174,NuMem
11175,NuMem
11176,NuMem
11177,NuMem
11178,NuMem
11179,NuMem
11180,NuMem
11181,NuMem
11182,NuMem
11183,NuMem
11184,NuMem
11185,NuMem
11186,NuMem
11187,NuMem
11188,NuMem
11189,NuMem
11190,NuMem
11191,NuMem
11192,NuMem
11193,NuMem
11194,NuMem
11195,NuMem
11196,NuMem
11197,NuMem
11198,NuMem
11199,NuMem
11200,NuMem
11201,NuMem
11202,NuMem
11203,NuMem
11204,NuMem
11205,NuMem
11206,NuMem
11207,NuMem
11208,NuMem
11209,NuMem
11210,NuMem
11211,NuMem
11212,NuMem
11213,NuMem
11214,NuMem
11215,NuMem
11216,NuMem
11217,NuMem
11218,NuMem
11219,NuMem
11220,NuMem
11221,NuMem
11222,NuMem
11223,NuMem
11224,NuMem
11225,NuMem
11226,NuMem
11227,NuMem
11228,NuMem
11229,NuMem
11230,NuMem
11231,NuMem
11232,NuMem
11233,NuMem
11234,NuMem
11235,NuMem
11236,NuMem
11237,NuMem
11238,NuMem
11239,NuMem
11240,NuMem
11241,NuMem
11242,NuMem
11243,NuMem
11244,NuMem
11245,NuMem
11246,NuMem
11247,NuMem
11248,NuMem
11249,NuMem
11250,NuMem
11251,NuMem
11252,NuMem
11253,NuMem
11254,NuMem
11255,NuMem
11256,NuMem
11257,NuMem
11258,NuMem
11259,NuMem
11260,NuMem
11261,NuMem
11262,NuMem
11263,NuMem
11264,NuMem
11265,NuMem
11266,NuMem
11267,NuMem
11268,NuMem
11269,NuMem
11270,NuMem
11271,NuMem
11272,NuMem
11273,NuMem
11274,NuMem
11275,NuMem
11276,NuMem
11277,NuMem
11278,NuMem
11279,NuMem
11280,NuMem
11281,NuMem
11282,NuMem
11283,NuMem
11284,NuMem
11285,NuMem
11286,NuMem
11287,NuMem
11288,NuMem
11289,NuMem
11290,NuMem
11291,NuMem
11292,NuMem
11293,NuMem
11294,NuMem
11295,NuMem
11296,NuMem
11297,NuMem
11298,NuMem
11299,NuMem
11300,NuMem
11301,NuMem
11302,NuMem
11303,NuMem
11304,NuMem
11305,NuMem
11306,NuMem
11307,NuMem
11308,NuMem
11309,NuMem
11310,NuMem
11311,NuMem
11312,NuMem
11313,NuMem
11314,NuMem
11315,NuMem
11316,NuMem
11317,NuMem
11318,NuMem
11319,NuMem
11320,NuMem
11321,NuMem
11322,NuMem
11323,NuMem
11324,NuMem
11325,NuMem
11326,NuMem
11327,NuMem
11328,NuMem
11329,NuMem
11330,NuMem
11331,NuMem
11332,NuMem
11333,NuMem
11334,NuMem
11335,NuMem
11336,NuMem
11337,NuMem
11338,NuMem
11339,NuMem
11340,NuMem
11341,NuMem
11342,NuMem
11343,NuMem
11344,NuMem
11345,NuMem
11346,NuMem
11347,NuMem
11348,NuMem
11349,NuMem
11350,NuMem
11351,NuMem
11352,NuMem
11353,NuMem
11354,NuMem
11355,NuMem
11356,NuMem
11357,NuMem
11358,NuMem
11359,NuMem
11360,NuMem
11361,NuMem
11362,NuMem
11363,NuMem
11364,NuMem
11365,NuMem
11366,NuMem
11367,NuMem
11368,NuMem
11369,NuMem
11370,NuMem
11371,NuMem
11372,NuMem
11373,NuMem
11374,NuMem
11375,NuMem
11376,NuMem
11377,NuMem
11378,NuMem
11379,NuMem
11380,NuMem
11381,NuMem
11382,NuMem
11383,NuMem
11384,NuMem
11385,NuMem
11386,NuMem
11387,NuMem
11388,NuMem
11389,NuMem
11390,NuMem
11391,NuMem
11392,NuMem
11393,NuMem
11394,NuMem
11395,NuMem
11396,NuMem
11397,NuMem
11398,NuMem
11399,NuMem
11400,NuMem
11401,NuMem
11402,NuMem
11403,NuMem
11404,NuMem
11405,NuMem
11406,NuMem
11407,NuMem
11408,NuMem
11409,NuMem
11410,NuMem
11411,NuMem
11412,NuMem
11413,NuMem
11414,NuMem
11415,NuMem
11416,NuMem
11417,NuMem
11418,NuMem
11419,NuMem
11420,NuMem
11421,NuMem
11422,NuMem
11423,NuMem
11424,NuMem
11425,NuMem
11426,NuMem
11427,NuMem
11428,NuMem
11429,NuMem
11430,NuMem
11431,NuMem
11432,NuMem
11433,NuMem
11434,NuMem
11435,NuMem
11436,NuMem
11437,NuMem
11438,NuMem
11439,NuMem
11440,NuMem
11441,NuMem
11442,NuMem
11443,NuMem
11444,NuMem
11445,NuMem
11446,NuMem
11447,NuMem
11448,NuMem
11449,NuMem
11450,NuMem
11451,NuMem
11452,NuMem
11453,NuMem
11454,NuMem
11455,NuMem
11456,NuMem
11457,NuMem
11458,NuMem
11459,NuMem
