"cust_id"	"sales_total"	"num_of_orders"	"gender"	"per_order"
108395	78.43283244	2	"F"	39.21641622
108396	150.97	2	"F"	75.485
108397	329.18	3	"F"	109.726666666667
108398	219.92	1	"M"	219.92
108399	60.18	1	"F"	60.18
108400	99.84	2	"F"	49.92
108401	163.9	1	"F"	163.9
108402	733.83	4	"F"	183.4575
108403	140.95	2	"M"	70.475
108404	420.94	3	"F"	140.313333333333
108405	1084.5	8	"F"	135.5625
108406	209.63	2	"F"	104.815
108407	686.47	3	"F"	228.823333333333
108408	61.8	2	"F"	30.9
108409	30.24	2	"M"	15.12
108410	121.15	2	"F"	60.575
108411	376.18	3	"M"	125.393333333333
108412	152.42	2	"M"	76.21
108413	72.36	3	"M"	24.12
108414	177.26	3	"F"	59.0866666666667
108415	508.11	3	"M"	169.37
108416	126.52	3	"F"	42.1733333333333
108417	43.31	1	"F"	43.31
108418	96.67	3	"M"	32.2233333333333
108419	983.68	3	"M"	327.893333333333
108420	44.71	1	"F"	44.71
108421	193.3	2	"M"	96.65
108422	111.72	2	"F"	55.86
108423	160.65	2	"M"	80.325
108424	94.22287796	2	"F"	47.11143898
108425	58.8	3	"F"	19.6
108426	400.37	2	"M"	200.185
108427	79.23390066	3	"M"	26.41130022
108428	126.76	1	"M"	126.76
108429	149.16	2	"M"	74.58
108430	78.93	1	"M"	78.93
108431	83.11	2	"M"	41.555
108432	603.77	5	"F"	120.754
108433	65.77	1	"F"	65.77
108434	176.84	1	"F"	176.84
108435	82.62	2	"F"	41.31
108436	47.48	2	"M"	23.74
108437	160.33	2	"M"	80.165
108438	607.61	4	"F"	151.9025
108439	131.7	1	"F"	131.7
108440	61.55	1	"M"	61.55
108441	235.19	2	"M"	117.595
108442	2491.37	8	"F"	311.42125
108443	189.23	2	"M"	94.615
108444	580.62	4	"M"	145.155
108445	87.47	2	"F"	43.735
108446	124.54	2	"M"	62.27
108447	121.58	2	"F"	60.79
108448	52.49	3	"F"	17.4966666666667
108449	1930.7	6	"M"	321.783333333333
108450	51.66	1	"M"	51.66
108451	86.98	3	"F"	28.9933333333333
108452	93.94	2	"F"	46.97
108453	592.59	3	"M"	197.53
108454	115.23	2	"F"	57.615
108455	179.72	2	"F"	89.86
108456	517.43	3	"M"	172.476666666667
108457	172.21	3	"M"	57.4033333333333
108458	420.52	1	"M"	420.52
108459	153.34	2	"F"	76.67
108460	333.53	1	"F"	333.53
108461	379.47	2	"M"	189.735
108462	77.82	2	"M"	38.91
108463	203.65	3	"M"	67.8833333333333
108464	212.43	3	"M"	70.81
108465	190.25	2	"M"	95.125
108466	143.51	3	"F"	47.8366666666667
108467	66.64993807	2	"F"	33.324969035
108468	116.63	2	"F"	58.315
108469	235.22	3	"F"	78.4066666666667
108470	626.9	4	"F"	156.725
108471	647.1	3	"M"	215.7
108472	57.8	2	"F"	28.9
108473	31.08	2	"F"	15.54
108474	203.26	3	"M"	67.7533333333333
108475	142.73	2	"M"	71.365
108476	723.32	5	"F"	144.664
108477	89.45808217	2	"F"	44.729041085
108478	472.42	3	"F"	157.473333333333
108479	131.7	3	"F"	43.9
108480	2477.98	9	"F"	275.331111111111
108481	72.032756	2	"F"	36.016378
108482	449.55	3	"F"	149.85
108483	49.18	1	"F"	49.18
108484	389.82	3	"M"	129.94
108485	60.81101055	1	"M"	60.81101055
108486	74.56	2	"F"	37.28
108487	377.31	3	"M"	125.77
108488	116	2	"F"	58
108489	82.22	2	"M"	41.11
108490	79.97	1	"F"	79.97
108491	569.02	3	"M"	189.673333333333
108492	118.5	3	"M"	39.5
108493	112.55	2	"M"	56.275
108494	53.46	1	"F"	53.46
108495	425.25	2	"M"	212.625
108496	49.25	2	"F"	24.625
108497	193.4	1	"M"	193.4
108498	193.88	2	"F"	96.94
108499	92.56	2	"F"	46.28
108500	313.11	2	"M"	156.555
108501	504.79	5	"F"	100.958
108502	371.7	2	"F"	185.85
108503	126.59	3	"M"	42.1966666666667
108504	445.35	2	"M"	222.675
108505	103.06	3	"F"	34.3533333333333
108506	76.78	3	"F"	25.5933333333333
108507	360.67	4	"M"	90.1675
108508	751.16	6	"M"	125.193333333333
108509	796.02	3	"F"	265.34
108510	288.66	2	"M"	144.33
108511	165.99	2	"F"	82.995
108512	272.98	3	"M"	90.9933333333333
108513	87.79	2	"M"	43.895
108514	226.24	3	"M"	75.4133333333333
108515	132.76	2	"F"	66.38
108516	315.82	2	"F"	157.91
108517	521.51	4	"F"	130.3775
108518	30.56	2	"M"	15.28
108519	466.53	2	"F"	233.265
108520	1065.72	8	"F"	133.215
108521	237.1	3	"F"	79.0333333333333
108522	213.84	2	"M"	106.92
108523	672.34	4	"M"	168.085
108524	45.5	2	"M"	22.75
108525	414.39	3	"F"	138.13
108526	60.62	3	"F"	20.2066666666667
108527	166.92	3	"M"	55.64
108528	71.08	1	"F"	71.08
108529	131.53	2	"F"	65.765
108530	148.18	1	"M"	148.18
108531	258.2	3	"F"	86.0666666666667
108532	30.7	1	"M"	30.7
108533	167.2	3	"F"	55.7333333333333
108534	168.66	2	"F"	84.33
108535	64.57	2	"F"	32.285
108536	273.81	2	"M"	136.905
108537	230.46	1	"M"	230.46
108538	129.03	3	"F"	43.01
108539	233.73	3	"F"	77.91
108540	265.02	2	"M"	132.51
108541	108.98	3	"M"	36.3266666666667
108542	79.41	1	"M"	79.41
108543	64.51	2	"F"	32.255
108544	66.87	2	"F"	33.435
108545	124.48	2	"M"	62.24
108546	471.32	3	"F"	157.106666666667
108547	42.34128591	3	"M"	14.11376197
108548	63.33	2	"M"	31.665
108549	182.82	2	"M"	91.41
108550	380.94	3	"F"	126.98
108551	1189.23	6	"F"	198.205
108552	54.49	3	"F"	18.1633333333333
108553	137.88	1	"F"	137.88
108554	189.41	1	"M"	189.41
108555	305.24	4	"F"	76.31
108556	83.17	3	"F"	27.7233333333333
108557	97.42	2	"M"	48.71
108558	118.92	1	"M"	118.92
108559	43.51	1	"M"	43.51
108560	127.98	3	"F"	42.66
108561	173.37	2	"F"	86.685
108562	258.75	4	"F"	64.6875
108563	486.13	4	"F"	121.5325
108564	102.13	1	"F"	102.13
108565	46.65	2	"M"	23.325
108566	67.41	2	"M"	33.705
108567	984.25	3	"M"	328.083333333333
108568	613.85	4	"F"	153.4625
108569	219.37	3	"M"	73.1233333333333
108570	42.22	2	"M"	21.11
108571	1260.1	7	"M"	180.014285714286
108572	116.16	2	"F"	58.08
108573	33.92	2	"F"	16.96
108574	693.83	6	"M"	115.638333333333
108575	30.74	1	"F"	30.74
108576	480.66	2	"F"	240.33
108577	314.22	3	"F"	104.74
108578	689.33	4	"M"	172.3325
108579	103.24	1	"M"	103.24
108580	133.42	2	"F"	66.71
108581	182.58	1	"M"	182.58
108582	218.22	3	"M"	72.74
108583	877.13	4	"F"	219.2825
108584	123.29	1	"M"	123.29
108585	167.81	3	"M"	55.9366666666667
108586	63.96	3	"M"	21.32
108587	33.07420544	1	"F"	33.07420544
108588	670.58	4	"M"	167.645
108589	76.26	2	"M"	38.13
108590	75	1	"F"	75
108591	819.59	4	"M"	204.8975
108592	70.17	3	"F"	23.39
108593	1175.06	6	"M"	195.843333333333
108594	90.88865334	2	"F"	45.44432667
108595	249.61	2	"F"	124.805
108596	286.94	4	"F"	71.735
108597	71.72	2	"F"	35.86
108598	79.85	2	"M"	39.925
108599	220.83	3	"F"	73.61
108600	33.89	1	"F"	33.89
108601	363.09	3	"F"	121.03
108602	266.94	2	"M"	133.47
108603	142.9	1	"M"	142.9
108604	137.65	2	"M"	68.825
108605	179.41	2	"F"	89.705
108606	168.01	2	"F"	84.005
108607	1923.21	8	"M"	240.40125
108608	211.96	3	"F"	70.6533333333333
108609	58.78	3	"F"	19.5933333333333
108610	341.69	3	"F"	113.896666666667
108611	98.05	3	"M"	32.6833333333333
108612	355.96	4	"F"	88.99
108613	31.27	2	"M"	15.635
108614	255.38	3	"F"	85.1266666666667
108615	1008.64	5	"M"	201.728
108616	165.4	2	"F"	82.7
108617	70.14	2	"M"	35.07
108618	53.75	2	"F"	26.875
108619	666.67	6	"M"	111.111666666667
108620	369.76	1	"F"	369.76
108621	54.53	1	"M"	54.53
108622	53.99	1	"M"	53.99
108623	2090.46	11	"M"	190.041818181818
108624	232.77	2	"M"	116.385
108625	109.55	3	"F"	36.5166666666667
108626	77.91236335	2	"F"	38.956181675
108627	533.39	4	"F"	133.3475
108628	81.3210721	2	"F"	40.66053605
108629	286.56	2	"M"	143.28
108630	220.65	2	"F"	110.325
108631	85.34232893	2	"F"	42.671164465
108632	319.76	1	"M"	319.76
108633	219.87	1	"M"	219.87
108634	280.08	2	"F"	140.04
108635	164.57	3	"F"	54.8566666666667
108636	48.24	2	"F"	24.12
108637	251.81	2	"M"	125.905
108638	168.45	3	"M"	56.15
108639	46.23	1	"M"	46.23
108640	84.06	2	"F"	42.03
108641	36.23	1	"F"	36.23
108642	801	3	"M"	267
108643	336.97	3	"M"	112.323333333333
108644	210.32	2	"M"	105.16
108645	108.36	2	"M"	54.18
108646	505.72	5	"M"	101.144
108647	109.64	2	"M"	54.82
108648	461.63	1	"F"	461.63
108649	259.01	3	"F"	86.3366666666667
108650	198.98	2	"F"	99.49
108651	219.21	4	"F"	54.8025
108652	94.27	2	"F"	47.135
108653	310.07	3	"M"	103.356666666667
108654	82.56694176	2	"F"	41.28347088
108655	56.38	3	"M"	18.7933333333333
108656	784.32	2	"M"	392.16
108657	211.51	4	"M"	52.8775
108658	224.23	3	"F"	74.7433333333333
108659	128.25	1	"M"	128.25
108660	206.42	4	"F"	51.605
108661	81.09	1	"F"	81.09
108662	73.61	1	"F"	73.61
108663	240.23	2	"M"	120.115
108664	98.13	3	"F"	32.71
108665	138.88	2	"F"	69.44
108666	340.19	3	"F"	113.396666666667
108667	1093.18	5	"F"	218.636
108668	303.29	1	"F"	303.29
108669	88.41	2	"F"	44.205
108670	107.44	2	"F"	53.72
108671	40.9	2	"F"	20.45
108672	507.31	5	"F"	101.462
108673	98.67	2	"M"	49.335
108674	75.87	1	"M"	75.87
108675	188.15	3	"M"	62.7166666666667
108676	416.64	2	"F"	208.32
108677	124.46	2	"F"	62.23
108678	36.28	1	"F"	36.28
108679	257.68	2	"M"	128.84
108680	203.02	2	"M"	101.51
108681	116	3	"F"	38.6666666666667
108682	95.55	1	"M"	95.55
108683	402.09	1	"M"	402.09
108684	58.91	2	"F"	29.455
108685	349.8	2	"M"	174.9
108686	95.58220153	2	"M"	47.791100765
108687	104.39	3	"F"	34.7966666666667
108688	118.53	1	"M"	118.53
108689	523.94	2	"M"	261.97
108690	70.85	3	"F"	23.6166666666667
108691	37.47	1	"F"	37.47
108692	254.6	2	"M"	127.3
108693	433	2	"F"	216.5
108694	416.08	2	"M"	208.04
108695	41.56	1	"F"	41.56
108696	103.12	1	"M"	103.12
108697	136.62	2	"M"	68.31
108698	56.65	2	"F"	28.325
108699	302.13	2	"M"	151.065
108700	52.57	3	"M"	17.5233333333333
108701	297.81	3	"M"	99.27
108702	1013.77	9	"M"	112.641111111111
108703	33.1	1	"F"	33.1
108704	208.54	2	"F"	104.27
108705	88.26	2	"M"	44.13
108706	69.02	1	"F"	69.02
108707	44.67079574	3	"F"	14.8902652466667
108708	407.47	4	"M"	101.8675
108709	259.07	1	"M"	259.07
108710	148.34	2	"F"	74.17
108711	50.87	2	"F"	25.435
108712	35.59	1	"M"	35.59
108713	59.66	3	"M"	19.8866666666667
108714	194.92	1	"M"	194.92
108715	180.53	2	"M"	90.265
108716	239.44	2	"M"	119.72
108717	40.31	1	"F"	40.31
108718	144	1	"M"	144
108719	31.33665025	2	"F"	15.668325125
108720	46.62	1	"F"	46.62
108721	60.3	3	"F"	20.1
108722	84.52	2	"F"	42.26
108723	238.51	3	"F"	79.5033333333333
108724	41.78	1	"F"	41.78
108725	113.18	3	"F"	37.7266666666667
108726	105.46	3	"F"	35.1533333333333
108727	252.14	1	"F"	252.14
108728	298.26	3	"F"	99.42
108729	33.96	1	"F"	33.96
108730	183.02	2	"F"	91.51
108731	536.82	2	"F"	268.41
108732	311.69	2	"F"	155.845
108733	77.46676752	1	"M"	77.46676752
108734	122.38	3	"F"	40.7933333333333
108735	206.12	3	"M"	68.7066666666667
108736	37.38	1	"M"	37.38
108737	200.05	3	"F"	66.6833333333333
108738	42.69	2	"M"	21.345
108739	518.47	4	"M"	129.6175
108740	316.25	4	"M"	79.0625
108741	63.36	1	"F"	63.36
108742	124.61	1	"F"	124.61
108743	150.96	2	"F"	75.48
108744	86.71421279	1	"M"	86.71421279
108745	118.51	3	"F"	39.5033333333333
108746	319.56	2	"F"	159.78
108747	48.6	2	"M"	24.3
108748	100.1	2	"F"	50.05
108749	593.24	3	"M"	197.746666666667
108750	156.15	2	"M"	78.075
108751	65.23	3	"F"	21.7433333333333
108752	60.96	2	"F"	30.48
108753	582.8	5	"F"	116.56
108754	225.09	4	"M"	56.2725
108755	73.58	2	"M"	36.79
108756	99.6	3	"F"	33.2
108757	459.73	1	"F"	459.73
108758	229.81	4	"F"	57.4525
108759	36.36	1	"M"	36.36
108760	265.04	2	"F"	132.52
108761	46.13	1	"F"	46.13
108762	76.02	2	"F"	38.01
108763	370.43	4	"F"	92.6075
108764	2570.35	10	"F"	257.035
108765	280.06	2	"F"	140.03
108766	60.6	2	"F"	30.3
108767	696.46	2	"F"	348.23
108768	234.6	1	"F"	234.6
108769	355.55	1	"M"	355.55
108770	34.15	2	"M"	17.075
108771	547.9	5	"M"	109.58
108772	535.38	6	"F"	89.23
108773	116.23	2	"M"	58.115
108774	155.78	3	"M"	51.9266666666667
108775	313.13	3	"F"	104.376666666667
108776	47.89	2	"F"	23.945
108777	70.02	2	"F"	35.01
108778	240.67	3	"F"	80.2233333333333
108779	493.85	2	"M"	246.925
108780	448.38	4	"M"	112.095
108781	254.76	3	"M"	84.92
108782	205.75	3	"F"	68.5833333333333
108783	249.45	3	"F"	83.15
108784	342.97	3	"M"	114.323333333333
108785	255.64	1	"M"	255.64
108786	70.64	3	"F"	23.5466666666667
108787	102.24	3	"M"	34.08
108788	73.15	2	"M"	36.575
108789	183.94	3	"M"	61.3133333333333
108790	36.71	1	"M"	36.71
108791	864.14	3	"F"	288.046666666667
108792	412.6	2	"M"	206.3
108793	59.31	2	"M"	29.655
108794	35.9	2	"F"	17.95
108795	144.08	1	"F"	144.08
108796	309.91	2	"M"	154.955
108797	1197.85	9	"M"	133.094444444444
108798	42.83	2	"F"	21.415
108799	32.14	1	"F"	32.14
108800	192.17	1	"F"	192.17
108801	348.6	2	"F"	174.3
108802	60.82	2	"M"	30.41
108803	200.87	2	"M"	100.435
108804	241.62	2	"F"	120.81
108805	194.46	2	"F"	97.23
108806	481.94	1	"F"	481.94
108807	65.15	3	"M"	21.7166666666667
108808	99.76	1	"M"	99.76
108809	43.69	1	"M"	43.69
108810	335.43	2	"M"	167.715
108811	244.3	1	"M"	244.3
108812	140.98	2	"F"	70.49
108813	457.73	3	"M"	152.576666666667
108814	183.52	1	"M"	183.52
108815	54.15664443	2	"F"	27.078322215
108816	79.49134057	1	"M"	79.49134057
108817	304.74	3	"F"	101.58
108818	154.25	2	"M"	77.125
108819	199.62	2	"M"	99.81
108820	1066.4	7	"M"	152.342857142857
108821	31.24753503	2	"F"	15.623767515
108822	112.09	3	"M"	37.3633333333333
108823	106.31	1	"F"	106.31
108824	304.41	2	"M"	152.205
108825	119.04	2	"F"	59.52
108826	33.54	1	"M"	33.54
108827	417.41	4	"M"	104.3525
108828	204.03	4	"M"	51.0075
108829	71.0701015	2	"F"	35.53505075
108830	331.89	3	"F"	110.63
108831	162.6	2	"F"	81.3
108832	289.02	2	"F"	144.51
108833	386.96	2	"F"	193.48
108834	83.71	3	"M"	27.9033333333333
108835	35.79	2	"M"	17.895
108836	184.34	1	"F"	184.34
108837	494.15	1	"F"	494.15
108838	71.24	2	"M"	35.62
108839	71.16	2	"F"	35.58
108840	377.55	4	"M"	94.3875
108841	571.13	5	"F"	114.226
108842	54.81	1	"M"	54.81
108843	303.4	2	"M"	151.7
108844	36.14913561	2	"F"	18.074567805
108845	163.77	1	"F"	163.77
108846	219.22	4	"F"	54.805
108847	755.16	5	"F"	151.032
108848	387.85	2	"F"	193.925
108849	72.77	2	"M"	36.385
108850	90.79	1	"M"	90.79
108851	256.21	2	"M"	128.105
108852	172.59	2	"M"	86.295
108853	779.57	3	"M"	259.856666666667
108854	126.79	2	"M"	63.395
108855	168.39	1	"M"	168.39
108856	104.03	2	"F"	52.015
108857	251.26	2	"M"	125.63
108858	321.38	1	"F"	321.38
108859	160.63	2	"M"	80.315
108860	166.16	1	"M"	166.16
108861	217.95	3	"F"	72.65
108862	128.9	2	"M"	64.45
108863	33.83	1	"M"	33.83
108864	207.03	1	"M"	207.03
108865	179.93	1	"F"	179.93
108866	109.43	2	"F"	54.715
108867	50.24	3	"M"	16.7466666666667
108868	426.24	3	"M"	142.08
108869	284.2	3	"F"	94.7333333333333
108870	61.83	3	"F"	20.61
108871	66.96	2	"M"	33.48
108872	204.75	2	"M"	102.375
108873	48	1	"M"	48
108874	70.52	3	"M"	23.5066666666667
108875	197.3	2	"F"	98.65
108876	91.39	2	"F"	45.695
108877	250.86	3	"M"	83.62
108878	43.12	2	"M"	21.56
108879	140.59	3	"F"	46.8633333333333
108880	35.63	1	"F"	35.63
108881	225.38	2	"F"	112.69
108882	112.75	1	"F"	112.75
108883	322.31	4	"F"	80.5775
108884	62.17	3	"M"	20.7233333333333
108885	45.54	1	"F"	45.54
108886	639.51	2	"F"	319.755
108887	104.8	2	"F"	52.4
108888	258.18	2	"M"	129.09
108889	278.03	3	"M"	92.6766666666667
108890	933.57	5	"F"	186.714
108891	175.34	2	"M"	87.67
108892	363.28	1	"M"	363.28
108893	43.39	2	"M"	21.695
108894	738.94	4	"M"	184.735
108895	126.51	2	"F"	63.255
108896	141.18	2	"F"	70.59
108897	70.91	2	"F"	35.455
108898	904.76	5	"F"	180.952
108899	226.88	2	"F"	113.44
108900	532.61	2	"F"	266.305
108901	162.91	1	"F"	162.91
108902	459.95	3	"M"	153.316666666667
108903	94.83	3	"F"	31.61
108904	141.21	3	"M"	47.07
108905	274.04	1	"M"	274.04
108906	184.5	1	"M"	184.5
108907	419.18	3	"M"	139.726666666667
108908	191.57	2	"M"	95.785
108909	87.36048204	3	"M"	29.12016068
108910	92.34	2	"M"	46.17
108911	104.48	1	"M"	104.48
108912	145.23	1	"F"	145.23
108913	536.21	2	"M"	268.105
108914	146.4	3	"F"	48.8
108915	237.27	3	"F"	79.09
108916	70.07	2	"M"	35.035
108917	66.81	1	"M"	66.81
108918	33.94	2	"F"	16.97
108919	348.72	3	"F"	116.24
108920	162.7	1	"F"	162.7
108921	300.29	2	"F"	150.145
108922	62.12	1	"F"	62.12
108923	139.16	2	"M"	69.58
108924	193.17	2	"M"	96.585
108925	1009.46	7	"M"	144.208571428571
108926	212.4	2	"F"	106.2
108927	200.37	2	"M"	100.185
108928	141.33	3	"M"	47.11
108929	202.99	2	"F"	101.495
108930	98.68	3	"F"	32.8933333333333
108931	515.26	3	"F"	171.753333333333
108932	157.69	2	"F"	78.845
108933	93.05	2	"M"	46.525
108934	96.49493805	2	"M"	48.247469025
108935	74.61	2	"F"	37.305
108936	63.9	1	"F"	63.9
108937	247.17	1	"M"	247.17
108938	1503.81	5	"M"	300.762
108939	41.79	2	"F"	20.895
108940	330.67	2	"M"	165.335
108941	707.44	6	"M"	117.906666666667
108942	492.18	2	"F"	246.09
108943	35.55	2	"M"	17.775
108944	178.72	2	"M"	89.36
108945	43.02	1	"F"	43.02
108946	72.44	2	"M"	36.22
108947	244.7	1	"F"	244.7
108948	57.19	2	"F"	28.595
108949	604.69	6	"M"	100.781666666667
108950	60.29	3	"F"	20.0966666666667
108951	78.8	3	"F"	26.2666666666667
108952	33.35	1	"F"	33.35
108953	77.26	2	"F"	38.63
108954	846.74	4	"F"	211.685
108955	94.41	2	"F"	47.205
108956	141.34	2	"M"	70.67
108957	137.05	2	"F"	68.525
108958	45.25	1	"F"	45.25
108959	84.68	2	"F"	42.34
108960	308.98	4	"M"	77.245
108961	240.21	2	"M"	120.105
108962	57.8	2	"M"	28.9
108963	327.51	1	"M"	327.51
108964	108.42	2	"M"	54.21
108965	120.8	2	"F"	60.4
108966	180.88	3	"F"	60.2933333333333
108967	35.87319135	3	"F"	11.95773045
108968	42.5	2	"M"	21.25
108969	99.86196954	2	"F"	49.93098477
108970	61.78	2	"M"	30.89
108971	68.88	2	"F"	34.44
108972	585.69	4	"M"	146.4225
108973	519.7	3	"M"	173.233333333333
108974	441.81	3	"F"	147.27
108975	219.87	2	"F"	109.935
108976	1076.9	5	"M"	215.38
108977	351.18	4	"F"	87.795
108978	336.26	2	"F"	168.13
108979	403.88	2	"M"	201.94
108980	202.57	1	"M"	202.57
108981	62.34	1	"F"	62.34
108982	770.63	5	"M"	154.126
108983	582.38	3	"M"	194.126666666667
108984	482	4	"M"	120.5
108985	200.15	3	"M"	66.7166666666667
108986	52	3	"F"	17.3333333333333
108987	281.71	3	"M"	93.9033333333333
108988	258.64	3	"F"	86.2133333333333
108989	91.67	3	"M"	30.5566666666667
108990	143.74	1	"M"	143.74
108991	3866.83	10	"M"	386.683
108992	195.97	1	"M"	195.97
108993	67.14	1	"M"	67.14
108994	386.18	3	"M"	128.726666666667
108995	53.4	2	"F"	26.7
108996	118.37	3	"F"	39.4566666666667
108997	69.56	2	"M"	34.78
108998	777.55	5	"M"	155.51
108999	182.4	2	"F"	91.2
109000	98.54	2	"F"	49.27
109001	116.67	2	"M"	58.335
109002	99	2	"F"	49.5
109003	133.9	3	"F"	44.6333333333333
109004	551.24	4	"F"	137.81
109005	90.31	1	"F"	90.31
109006	446.27	3	"M"	148.756666666667
109007	65.48	1	"M"	65.48
109008	61.06	3	"F"	20.3533333333333
109009	247.42	1	"F"	247.42
109010	198.13	2	"F"	99.065
109011	323.09	2	"M"	161.545
109012	158.99	2	"F"	79.495
109013	171.44	3	"M"	57.1466666666667
109014	55.77	3	"F"	18.59
109015	106.91	3	"F"	35.6366666666667
109016	61.08	2	"M"	30.54
109017	104.41	2	"M"	52.205
109018	118.05	2	"M"	59.025
109019	125.42	1	"M"	125.42
109020	158.64	2	"F"	79.32
109021	152.15	2	"M"	76.075
109022	102.19	2	"M"	51.095
109023	180.98	1	"F"	180.98
109024	432.34	3	"M"	144.113333333333
109025	199.37	2	"M"	99.685
109026	576.53	2	"F"	288.265
109027	135.9	2	"F"	67.95
109028	245.67	1	"F"	245.67
109029	63.04	2	"M"	31.52
109030	208.78	4	"M"	52.195
109031	1126.77	4	"M"	281.6925
109032	31.65	2	"F"	15.825
109033	90.33	3	"F"	30.11
109034	40.08421445	3	"M"	13.3614048166667
109035	96.16	1	"M"	96.16
109036	222.6	3	"M"	74.2
109037	86.24	1	"M"	86.24
109038	357.09	4	"M"	89.2725
109039	90.36	3	"F"	30.12
109040	122.56	3	"M"	40.8533333333333
109041	866.35	4	"M"	216.5875
109042	285.77	4	"M"	71.4425
109043	134.87	1	"F"	134.87
109044	227.04	2	"M"	113.52
109045	146.78	1	"F"	146.78
109046	116.55	2	"F"	58.275
109047	143.46	2	"F"	71.73
109048	79.96	2	"F"	39.98
109049	60.88440967	3	"M"	20.2948032233333
109050	217.51	1	"M"	217.51
109051	141.72	2	"M"	70.86
109052	101.41	1	"M"	101.41
109053	115.62	2	"M"	57.81
109054	72.01	1	"M"	72.01
109055	265.75	3	"F"	88.5833333333333
109056	308.32	3	"M"	102.773333333333
109057	30.05	2	"M"	15.025
109058	369.01	3	"M"	123.003333333333
109059	341.92	2	"F"	170.96
109060	284.89	2	"F"	142.445
109061	34.66	1	"F"	34.66
109062	405.15	3	"F"	135.05
109063	76.56	2	"M"	38.28
109064	302.74	1	"M"	302.74
109065	434.03	2	"F"	217.015
109066	63.44	3	"F"	21.1466666666667
109067	85.27	1	"F"	85.27
109068	51.35	2	"M"	25.675
109069	636.4	5	"M"	127.28
109070	97.03	2	"M"	48.515
109071	141.78	2	"F"	70.89
109072	203.75	3	"F"	67.9166666666667
109073	240.48	1	"M"	240.48
109074	197.76	1	"M"	197.76
109075	143.39	3	"M"	47.7966666666667
109076	176.75	2	"M"	88.375
109077	95.79	2	"M"	47.895
109078	63.23	1	"M"	63.23
109079	934.27	5	"M"	186.854
109080	127.07	2	"M"	63.535
109081	254.58	3	"M"	84.86
109082	82.96	2	"F"	41.48
109083	53.55	1	"M"	53.55
109084	585.29	4	"M"	146.3225
109085	55.42	3	"M"	18.4733333333333
109086	141.3	3	"M"	47.1
109087	230.91	3	"F"	76.97
109088	827.83	4	"F"	206.9575
109089	126.5	3	"M"	42.1666666666667
109090	157.5	2	"F"	78.75
109091	167.61	1	"F"	167.61
109092	217.44	2	"M"	108.72
109093	71.17	3	"M"	23.7233333333333
109094	336.54	3	"M"	112.18
109095	107.64	1	"M"	107.64
109096	98.74	1	"F"	98.74
109097	175.88	2	"F"	87.94
109098	243.57	3	"M"	81.19
109099	278.5	4	"M"	69.625
109100	90.36	1	"M"	90.36
109101	52.35	2	"M"	26.175
109102	71.24	3	"M"	23.7466666666667
109103	1142.01	5	"F"	228.402
109104	357.28	3	"F"	119.093333333333
109105	608.22	6	"F"	101.37
109106	166.97	2	"M"	83.485
109107	62.92	3	"M"	20.9733333333333
109108	226.27	2	"F"	113.135
109109	108.19	2	"M"	54.095
109110	1128.66	9	"F"	125.406666666667
109111	108.45	2	"F"	54.225
109112	38.32	2	"F"	19.16
109113	60.61	2	"M"	30.305
109114	134.44	3	"M"	44.8133333333333
109115	64.54	2	"F"	32.27
109116	284.63	2	"F"	142.315
109117	210.63	1	"M"	210.63
109118	178.65	1	"M"	178.65
109119	214.34	2	"F"	107.17
109120	287.87	4	"M"	71.9675
109121	466.96	3	"M"	155.653333333333
109122	64.88	2	"F"	32.44
109123	162.12	3	"M"	54.04
109124	42.54	2	"F"	21.27
109125	156.73	2	"F"	78.365
109126	241.69	2	"F"	120.845
109127	123.71	2	"M"	61.855
109128	47.71	2	"M"	23.855
109129	742.73	4	"M"	185.6825
109130	103.05	2	"M"	51.525
109131	266.22	2	"F"	133.11
109132	209.22	3	"M"	69.74
109133	438.03	4	"F"	109.5075
109134	272.53	2	"F"	136.265
109135	81.74	1	"M"	81.74
109136	201.39	4	"F"	50.3475
109137	165.4	3	"M"	55.1333333333333
109138	61.2	2	"M"	30.6
109139	44.29	1	"M"	44.29
109140	191.61	3	"F"	63.87
109141	195.31	1	"F"	195.31
109142	408.82	1	"F"	408.82
109143	131.53	2	"M"	65.765
109144	34.42	1	"M"	34.42
109145	318.64	1	"F"	318.64
109146	239.71	1	"F"	239.71
109147	311.75	4	"F"	77.9375
109148	198.07	2	"F"	99.035
109149	93.44	3	"F"	31.1466666666667
109150	478.71	4	"F"	119.6775
109151	271.14	3	"M"	90.38
109152	457.57	2	"F"	228.785
109153	208.1	4	"M"	52.025
109154	48.3	1	"F"	48.3
109155	927.67	5	"M"	185.534
109156	293.78	1	"F"	293.78
109157	1264.57	6	"M"	210.761666666667
109158	152.12	3	"M"	50.7066666666667
109159	74.4	2	"M"	37.2
109160	53.76378858	3	"F"	17.92126286
109161	626.98	3	"M"	208.993333333333
109162	104.84	1	"M"	104.84
109163	290.97	3	"F"	96.99
109164	68.54	1	"F"	68.54
109165	81.34409116	2	"F"	40.67204558
109166	1371.25	4	"M"	342.8125
109167	234.84	4	"M"	58.71
109168	277.48	2	"M"	138.74
109169	577.88	3	"M"	192.626666666667
109170	644.02	3	"F"	214.673333333333
109171	205.25	1	"F"	205.25
109172	51.01	2	"M"	25.505
109173	405.28	3	"F"	135.093333333333
109174	189.88	1	"M"	189.88
109175	69.9811959	3	"F"	23.3270653
